veh_lat_rnd,veh_long_rnd,start_time_mo,start_time_dayofwk,rides_on,rides_off
30.3,-97.66,11,6,556,569
30.3,-97.66,11,7,478,469
30.3,-97.66,12,1,328,308
30.3,-97.66,12,2,643,591
30.3,-97.66,12,3,659,603
30.3,-97.66,12,4,620,601
30.3,-97.66,12,5,738,744
30.3,-97.66,12,6,790,768
30.3,-97.66,12,7,604,607
30.3,-97.65,1,1,47,40
30.3,-97.65,1,2,87,85
30.3,-97.65,1,3,118,101
30.3,-97.65,1,4,129,118
30.3,-97.65,1,5,122,100
30.3,-97.65,1,6,100,87
30.3,-97.65,1,7,78,59
30.3,-97.65,8,1,149,150
30.3,-97.65,8,2,285,252
30.3,-97.65,8,3,246,248
30.3,-97.65,8,4,230,193
30.3,-97.65,8,5,110,98
30.3,-97.65,8,6,133,129
30.3,-97.65,8,7,112,89
30.3,-97.65,9,1,288,282
30.3,-97.65,9,2,522,435
30.3,-97.65,9,3,584,500
30.3,-97.65,9,4,586,530
30.3,-97.65,9,5,798,690
30.3,-97.65,9,6,753,688
30.3,-97.65,9,7,457,398
30.3,-97.65,10,1,377,350
30.3,-97.65,10,2,734,644
30.3,-97.65,10,3,671,564
30.3,-97.65,10,4,664,593
30.3,-97.65,10,5,589,518
30.3,-97.65,10,6,670,609
30.3,-97.65,10,7,532,520
30.3,-97.65,11,1,310,288
30.3,-97.65,11,2,623,570
30.3,-97.65,11,3,750,732
30.3,-97.65,11,4,727,659
30.3,-97.65,11,5,525,506
30.3,-97.65,11,6,629,585
30.3,-97.65,11,7,362,349
30.3,-97.65,12,1,177,156
30.3,-97.65,12,2,434,352
30.3,-97.65,12,3,516,413
30.3,-97.65,12,4,492,437
30.3,-97.65,12,5,610,536
30.3,-97.65,12,6,623,553
30.3,-97.65,12,7,375,345
30.3,-97.64,1,1,16,13
30.3,-97.64,1,2,24,16
30.3,-97.64,1,3,34,23
30.3,-97.64,1,4,20,19
30.3,-97.64,1,5,40,28
30.3,-97.64,1,6,33,21
30.3,-97.64,1,7,21,22
30.3,-97.64,8,1,30,21
30.3,-97.64,8,2,64,50
30.3,-97.64,8,3,63,54
30.3,-97.64,8,4,38,38
30.3,-97.64,8,5,27,19
30.3,-97.64,8,6,22,20
30.3,-97.64,8,7,29,23
30.3,-97.64,9,1,68,50
30.3,-97.64,9,2,125,111
30.3,-97.64,9,3,138,119
30.3,-97.64,9,4,112,140
30.3,-97.64,9,5,165,139
30.3,-97.64,9,6,162,160
30.3,-97.64,9,7,87,58
30.3,-97.64,10,1,76,65
30.3,-97.64,10,2,166,175
30.3,-97.64,10,3,142,167
30.3,-97.64,10,4,139,142
30.3,-97.64,10,5,144,138
30.3,-97.64,10,6,155,122
30.3,-97.64,10,7,107,110
30.3,-97.64,11,1,63,54
30.3,-97.64,11,2,127,135
30.3,-97.64,11,3,211,177
30.3,-97.64,11,4,152,156
30.3,-97.64,11,5,117,111
30.3,-97.64,11,6,157,131
30.3,-97.64,11,7,90,96
30.3,-97.64,12,1,54,43
30.3,-97.64,12,2,99,106
30.3,-97.64,12,3,152,125
30.3,-97.64,12,4,105,113
30.3,-97.64,12,5,162,141
30.3,-97.64,12,6,151,140
30.3,-97.64,12,7,90,69
30.3,-97.63,1,1,8,10
30.3,-97.63,1,2,12,20
30.3,-97.63,1,3,12,14
30.3,-97.63,1,4,8,7
30.3,-97.63,1,5,13,12
30.3,-97.63,1,6,8,6
30.3,-97.63,1,7,6,12
30.3,-97.63,8,1,10,5
30.3,-97.63,8,2,29,30
30.3,-97.63,8,3,42,27
30.3,-97.63,8,4,7,19
30.3,-97.63,8,5,15,7
30.3,-97.63,8,6,19,22
30.3,-97.63,8,7,18,11
30.3,-97.63,9,1,31,12
30.3,-97.63,9,2,74,48
30.3,-97.63,9,3,75,68
30.3,-97.63,9,4,90,68
30.3,-97.63,9,5,85,64
30.3,-97.63,9,6,91,80
30.3,-97.63,9,7,40,36
30.3,-97.63,10,1,52,35
30.3,-97.63,10,2,97,76
30.3,-97.63,10,3,75,58
30.3,-97.63,10,4,76,49
30.3,-97.63,10,5,91,58
30.3,-97.63,10,6,77,52
30.3,-97.63,10,7,61,51
30.3,-97.63,11,1,33,20
30.3,-97.63,11,2,104,93
30.3,-97.63,11,3,114,79
30.3,-97.63,11,4,106,75
30.3,-97.63,11,5,81,55
30.3,-97.63,11,6,82,44
30.3,-97.63,11,7,54,44
30.3,-97.63,12,1,29,11
30.3,-97.63,12,2,37,37
30.3,-97.63,12,3,47,49
30.3,-97.63,12,4,60,30
30.3,-97.63,12,5,85,59
30.3,-97.63,12,6,69,76
30.3,-97.63,12,7,38,23
30.3,-97.62,9,2,0,1
30.3,-97.62,9,3,1,3
30.3,-97.62,9,5,1,0
30.3,-97.62,10,1,0,3
30.3,-97.62,10,2,0,2
30.3,-97.62,10,3,0,2
30.3,-97.62,10,4,0,3
30.3,-97.62,10,5,0,1
30.3,-97.62,10,6,0,4
30.3,-97.62,11,2,0,1
30.3,-97.62,11,4,3,4
30.3,-97.62,11,6,0,0
30.3,-97.62,12,1,0,1
30.3,-97.62,12,2,0,2
30.3,-97.62,12,5,0,1
30.31,-97.76,1,1,8,9
30.31,-97.76,1,2,10,7
30.31,-97.76,1,3,16,20
30.31,-97.76,1,4,35,35
30.31,-97.76,1,5,33,39
30.31,-97.76,1,6,29,33
30.31,-97.76,1,7,4,5
30.31,-97.76,8,1,23,31
30.31,-97.76,8,2,55,61
30.31,-97.76,8,3,59,68
30.31,-97.76,8,4,46,69
30.31,-97.76,8,5,40,49
30.31,-97.76,8,6,16,32
30.31,-97.76,8,7,6,9
30.31,-97.76,9,1,32,36
30.31,-97.76,9,2,128,145
30.31,-97.76,9,3,135,144
30.31,-97.76,9,4,141,184
30.31,-97.76,9,5,140,167
30.31,-97.76,9,6,156,173
30.31,-97.76,9,7,38,42
30.31,-97.76,10,1,32,32
30.31,-97.76,10,2,136,168
30.31,-97.76,10,3,120,155
30.31,-97.76,10,4,94,107
30.31,-97.76,10,5,148,158
30.31,-97.76,10,6,150,192
30.31,-97.76,10,7,36,52
30.31,-97.76,11,1,22,23
30.31,-97.76,11,2,138,180
30.31,-97.76,11,3,130,136
30.31,-97.76,11,4,148,183
30.31,-97.76,11,5,81,86
30.31,-97.76,11,6,100,135
30.31,-97.76,11,7,37,45
30.31,-97.76,12,1,33,32
30.31,-97.76,12,2,107,126
30.31,-97.76,12,3,88,111
30.31,-97.76,12,4,128,134
30.31,-97.76,12,5,142,151
30.31,-97.76,12,6,120,141
30.31,-97.76,12,7,28,30
30.31,-97.75,1,1,11,5
30.31,-97.75,1,2,23,19
30.31,-97.75,1,3,47,37
30.31,-97.75,1,4,54,71
30.31,-97.75,1,5,45,48
30.31,-97.75,1,6,48,65
30.31,-97.75,1,7,20,20
30.31,-97.75,8,1,31,30
30.31,-97.75,8,2,153,144
30.31,-97.75,8,3,138,149
30.31,-97.75,8,4,124,142
30.31,-97.75,8,5,63,80
30.31,-97.75,8,6,56,83
30.31,-97.75,8,7,21,31
30.31,-97.75,9,1,58,47
30.31,-97.75,9,2,228,234
30.31,-97.75,9,3,316,319
30.31,-97.75,9,4,293,318
30.31,-97.75,9,5,406,392
30.31,-97.75,9,6,345,367
30.31,-97.75,9,7,107,102
30.31,-97.75,10,1,87,72
30.31,-97.75,10,2,338,353
30.31,-97.75,10,3,318,308
30.31,-97.75,10,4,220,236
30.31,-97.75,10,5,322,343
30.31,-97.75,10,6,295,286
30.31,-97.75,10,7,128,119
30.31,-97.75,11,1,47,54
30.31,-97.75,11,2,279,278
30.31,-97.75,11,3,312,336
30.31,-97.75,11,4,282,321
30.31,-97.75,11,5,223,197
30.31,-97.75,11,6,257,270
30.31,-97.75,11,7,73,64
30.31,-97.75,12,1,34,24
30.31,-97.75,12,2,158,199
30.31,-97.75,12,3,231,235
30.31,-97.75,12,4,212,220
30.31,-97.75,12,5,329,293
30.31,-97.75,12,6,239,290
30.31,-97.75,12,7,71,73
30.31,-97.74,1,1,99,108
30.31,-97.74,1,2,174,177
30.31,-97.74,1,3,269,264
30.31,-97.74,1,4,250,255
30.31,-97.74,1,5,261,272
30.31,-97.74,1,6,196,235
30.31,-97.74,1,7,115,124
30.31,-97.74,8,1,235,262
30.31,-97.74,8,2,613,644
30.31,-97.74,8,3,617,640
30.31,-97.74,8,4,614,628
30.31,-97.74,8,5,286,325
30.31,-97.74,8,6,317,348
30.31,-97.74,8,7,146,166
30.31,-97.74,9,1,630,637
30.31,-97.74,9,2,984,1033
30.31,-97.74,9,3,1203,1245
30.31,-97.74,9,4,1199,1264
30.31,-97.74,9,5,1464,1576
30.31,-97.74,9,6,1632,1647
30.31,-97.74,9,7,751,754
30.31,-97.74,10,1,753,735
30.31,-97.74,10,2,1571,1576
30.31,-97.74,10,3,1226,1284
30.31,-97.74,10,4,1207,1222
30.31,-97.74,10,5,1372,1379
30.31,-97.74,10,6,1356,1292
30.31,-97.74,10,7,992,968
30.31,-97.74,11,1,455,474
30.31,-97.74,11,2,1186,1217
30.31,-97.74,11,3,1513,1604
30.31,-97.74,11,4,1465,1539
30.31,-97.74,11,5,1062,1109
30.31,-97.74,11,6,1170,1195
30.31,-97.74,11,7,640,629
30.31,-97.74,12,1,385,399
30.31,-97.74,12,2,922,987
30.31,-97.74,12,3,1041,1088
30.31,-97.74,12,4,972,989
30.31,-97.74,12,5,1404,1526
30.31,-97.74,12,6,1287,1267
30.31,-97.74,12,7,668,663
30.31,-97.73,1,1,124,190
30.31,-97.73,1,2,284,286
30.31,-97.73,1,3,443,410
30.31,-97.73,1,4,465,440
30.31,-97.73,1,5,469,457
30.31,-97.73,1,6,379,347
30.31,-97.73,1,7,175,154
30.31,-97.73,8,1,420,402
30.31,-97.73,8,2,1973,1900
30.31,-97.73,8,3,2088,2000
30.31,-97.73,8,4,2606,2522
30.31,-97.73,8,5,1317,1181
30.31,-97.73,8,6,1165,1067
30.31,-97.73,8,7,376,352
30.31,-97.73,9,1,1104,956
30.31,-97.73,9,2,4038,3741
30.31,-97.73,9,3,5082,4866
30.31,-97.73,9,4,5151,4920
30.31,-97.73,9,5,6293,6069
30.31,-97.73,9,6,5555,5222
30.31,-97.73,9,7,1410,1178
30.31,-97.73,10,1,1461,1472
30.31,-97.73,10,2,6197,6010
30.31,-97.73,10,3,5407,4942
30.31,-97.73,10,4,5000,4707
30.31,-97.73,10,5,5126,4783
30.31,-97.73,10,6,4522,4222
30.31,-97.73,10,7,2330,1960
30.31,-97.73,11,1,928,902
30.31,-97.73,11,2,4975,4689
30.31,-97.73,11,3,6231,5955
30.31,-97.73,11,4,5464,5049
30.31,-97.73,11,5,3878,3571
30.31,-97.73,11,6,3732,3259
30.31,-97.73,11,7,1179,1151
30.31,-97.73,12,1,593,558
30.31,-97.73,12,2,2486,2300
30.31,-97.73,12,3,2135,2000
30.31,-97.73,12,4,1923,1838
30.31,-97.73,12,5,3231,2977
30.31,-97.73,12,6,2776,2736
30.31,-97.73,12,7,1325,1164
30.31,-97.72,1,1,107,107
30.31,-97.72,1,2,203,184
30.31,-97.72,1,3,300,273
30.31,-97.72,1,4,336,330
30.31,-97.72,1,5,343,356
30.31,-97.72,1,6,280,271
30.31,-97.72,1,7,153,142
30.31,-97.72,8,1,301,298
30.31,-97.72,8,2,1016,905
30.31,-97.72,8,3,1172,1144
30.31,-97.72,8,4,1307,1292
30.31,-97.72,8,5,627,524
30.31,-97.72,8,6,537,533
30.31,-97.72,8,7,236,165
30.31,-97.72,9,1,718,677
30.31,-97.72,9,2,2094,1927
30.31,-97.72,9,3,2805,2618
30.31,-97.72,9,4,2688,2578
30.31,-97.72,9,5,3428,3195
30.31,-97.72,9,6,2969,2746
30.31,-97.72,9,7,978,877
30.31,-97.72,10,1,873,849
30.31,-97.72,10,2,3215,3004
30.31,-97.72,10,3,2570,2513
30.31,-97.72,10,4,2580,2469
30.31,-97.72,10,5,2633,2413
30.31,-97.72,10,6,2420,2125
30.31,-97.72,10,7,1361,1105
30.31,-97.72,11,1,635,646
30.31,-97.72,11,2,2404,2223
30.31,-97.72,11,3,3029,2900
30.31,-97.72,11,4,2847,2698
30.31,-97.72,11,5,2099,1900
30.31,-97.72,11,6,2242,2015
30.31,-97.72,11,7,958,889
30.31,-97.72,12,1,451,440
30.31,-97.72,12,2,1559,1429
30.31,-97.72,12,3,1574,1473
30.31,-97.72,12,4,1396,1304
30.31,-97.72,12,5,1982,1872
30.31,-97.72,12,6,1968,1777
30.31,-97.72,12,7,976,837
30.31,-97.71,1,1,163,167
30.31,-97.71,1,2,284,332
30.31,-97.71,1,3,434,484
30.31,-97.71,1,4,256,272
30.31,-97.71,1,5,371,396
30.31,-97.71,1,6,167,198
30.31,-97.71,1,7,214,259
30.31,-97.71,8,1,438,578
30.31,-97.71,8,2,799,889
30.31,-97.71,8,3,692,800
30.31,-97.71,8,4,603,596
30.31,-97.71,8,5,272,282
30.31,-97.71,8,6,358,430
30.31,-97.71,8,7,278,329
30.31,-97.71,9,1,783,911
30.31,-97.71,9,2,1283,1535
30.31,-97.71,9,3,1497,1585
30.31,-97.71,9,4,1257,1437
30.31,-97.71,9,5,1776,1929
30.31,-97.71,9,6,1813,2163
30.31,-97.71,9,7,1012,1273
30.31,-97.71,10,1,1070,1188
30.31,-97.71,10,2,1938,2259
30.31,-97.71,10,3,1370,1482
30.31,-97.71,10,4,1387,1561
30.31,-97.71,10,5,1315,1574
30.31,-97.71,10,6,1326,1547
30.31,-97.71,10,7,1340,1552
30.31,-97.71,11,1,787,930
30.31,-97.71,11,2,1602,1832
30.31,-97.71,11,3,2004,2264
30.31,-97.71,11,4,1749,2021
30.31,-97.71,11,5,1203,1372
30.31,-97.71,11,6,1587,1757
30.31,-97.71,11,7,1004,1188
30.31,-97.71,12,1,512,567
30.31,-97.71,12,2,1212,1310
30.31,-97.71,12,3,1433,1648
30.31,-97.71,12,4,1368,1477
30.31,-97.71,12,5,1828,2025
30.31,-97.71,12,6,1650,1872
30.31,-97.71,12,7,1031,1251
30.31,-97.7,1,1,67,51
30.31,-97.7,1,2,147,91
30.31,-97.7,1,3,191,122
30.31,-97.7,1,4,128,108
30.31,-97.7,1,5,151,120
30.31,-97.7,1,6,87,55
30.31,-97.7,1,7,99,46
30.31,-97.7,8,1,267,162
30.31,-97.7,8,2,342,215
30.31,-97.7,8,3,283,198
30.31,-97.7,8,4,237,168
30.31,-97.7,8,5,108,87
30.31,-97.7,8,6,162,117
30.31,-97.7,8,7,158,103
30.31,-97.7,9,1,382,228
30.31,-97.7,9,2,557,346
30.31,-97.7,9,3,639,505
30.31,-97.7,9,4,568,414
30.31,-97.7,9,5,729,495
30.31,-97.7,9,6,855,518
30.31,-97.7,9,7,645,348
30.31,-97.7,10,1,514,326
30.31,-97.7,10,2,827,499
30.31,-97.7,10,3,719,440
30.31,-97.7,10,4,646,423
30.31,-97.7,10,5,668,418
30.31,-97.7,10,6,641,401
30.31,-97.7,10,7,692,425
30.31,-97.7,11,1,397,266
30.31,-97.7,11,2,686,421
30.31,-97.7,11,3,957,688
30.31,-97.7,11,4,827,599
30.31,-97.7,11,5,514,337
30.31,-97.7,11,6,784,427
30.31,-97.7,11,7,595,304
30.31,-97.7,12,1,256,169
30.31,-97.7,12,2,546,378
30.31,-97.7,12,3,692,468
30.31,-97.7,12,4,580,411
30.31,-97.7,12,5,815,586
30.31,-97.7,12,6,788,557
30.31,-97.7,12,7,524,302
30.31,-97.69,1,1,174,168
30.31,-97.69,1,2,278,274
30.31,-97.69,1,3,385,398
30.31,-97.69,1,4,416,385
30.31,-97.69,1,5,408,385
30.31,-97.69,1,6,275,255
30.31,-97.69,1,7,225,204
30.31,-97.69,8,1,388,336
30.31,-97.69,8,2,826,738
30.31,-97.69,8,3,915,821
30.31,-97.69,8,4,722,615
30.31,-97.69,8,5,378,338
30.31,-97.69,8,6,515,442
30.31,-97.69,8,7,234,220
30.31,-97.69,9,1,823,763
30.31,-97.69,9,2,1483,1329
30.31,-97.69,9,3,1894,1729
30.31,-97.69,9,4,1741,1652
30.31,-97.69,9,5,2377,2058
30.31,-97.69,9,6,2154,1960
30.31,-97.69,9,7,1038,1028
30.31,-97.69,10,1,1206,1168
30.31,-97.69,10,2,2223,2137
30.31,-97.69,10,3,1954,1734
30.31,-97.69,10,4,1883,1733
30.31,-97.69,10,5,2036,1744
30.31,-97.69,10,6,1808,1689
30.31,-97.69,10,7,1444,1311
30.31,-97.69,11,1,862,820
30.31,-97.69,11,2,1900,1807
30.31,-97.69,11,3,2591,2407
30.31,-97.69,11,4,2352,2119
30.31,-97.69,11,5,1695,1636
30.31,-97.69,11,6,2142,2043
30.31,-97.69,11,7,1226,1179
30.31,-97.69,12,1,560,582
30.31,-97.69,12,2,1473,1408
30.31,-97.69,12,3,1718,1631
30.31,-97.69,12,4,1538,1411
30.31,-97.69,12,5,2000,1853
30.31,-97.69,12,6,2051,1833
30.31,-97.69,12,7,1117,1053
30.31,-97.68,1,1,71,71
30.31,-97.68,1,2,135,120
30.31,-97.68,1,3,194,181
30.31,-97.68,1,4,180,162
30.31,-97.68,1,5,180,184
30.31,-97.68,1,6,143,145
30.31,-97.68,1,7,91,66
30.31,-97.68,8,1,170,191
30.31,-97.68,8,2,333,325
30.31,-97.68,8,3,341,313
30.31,-97.68,8,4,265,246
30.31,-97.68,8,5,184,183
30.31,-97.68,8,6,184,154
30.31,-97.68,8,7,108,119
30.31,-97.68,9,1,311,324
30.31,-97.68,9,2,588,599
30.31,-97.68,9,3,712,691
30.31,-97.68,9,4,750,732
30.31,-97.68,9,5,875,841
30.31,-97.68,9,6,945,899
30.31,-97.68,9,7,444,431
30.31,-97.68,10,1,451,508
30.31,-97.68,10,2,824,834
30.31,-97.68,10,3,780,700
30.31,-97.68,10,4,664,685
30.31,-97.68,10,5,707,717
30.31,-97.68,10,6,628,658
30.31,-97.68,10,7,589,571
30.31,-97.68,11,1,330,338
30.31,-97.68,11,2,640,687
30.31,-97.68,11,3,916,896
30.31,-97.68,11,4,881,851
30.31,-97.68,11,5,648,633
30.31,-97.68,11,6,653,672
30.31,-97.68,11,7,450,431
30.31,-97.68,12,1,271,246
30.31,-97.68,12,2,529,512
30.31,-97.68,12,3,690,590
30.31,-97.68,12,4,634,610
30.31,-97.68,12,5,709,669
30.31,-97.68,12,6,805,737
30.31,-97.68,12,7,502,452
30.31,-97.67,1,1,208,195
30.31,-97.67,1,2,410,339
30.31,-97.67,1,3,545,487
30.31,-97.67,1,4,524,473
30.31,-97.67,1,5,466,407
30.31,-97.67,1,6,346,322
30.31,-97.67,1,7,253,240
30.31,-97.67,8,1,504,453
30.31,-97.67,8,2,974,897
30.31,-97.67,8,3,914,881
30.31,-97.67,8,4,704,596
30.31,-97.67,8,5,378,376
30.31,-97.67,8,6,405,368
30.31,-97.67,8,7,344,325
30.31,-97.67,9,1,1018,889
30.31,-97.67,9,2,1548,1437
30.31,-97.67,9,3,1774,1612
30.31,-97.67,9,4,1929,1770
30.31,-97.67,9,5,2204,2050
30.31,-97.67,9,6,2491,2298
30.31,-97.67,9,7,1452,1260
30.31,-97.67,10,1,1468,1415
30.31,-97.67,10,2,2262,2177
30.31,-97.67,10,3,1960,1857
30.31,-97.67,10,4,1982,1816
30.31,-97.67,10,5,1871,1687
30.31,-97.67,10,6,1872,1678
30.31,-97.67,10,7,1799,1648
30.31,-97.67,11,1,1184,1071
30.31,-97.67,11,2,1861,1739
30.31,-97.67,11,3,2458,2352
30.31,-97.67,11,4,2380,2232
30.31,-97.67,11,5,1734,1536
30.31,-97.67,11,6,1944,1725
30.31,-97.67,11,7,1305,1223
30.31,-97.67,12,1,813,759
30.31,-97.67,12,2,1492,1430
30.31,-97.67,12,3,1911,1717
30.31,-97.67,12,4,1867,1671
30.31,-97.67,12,5,2073,1874
30.31,-97.67,12,6,2186,1991
30.31,-97.67,12,7,1431,1303
30.31,-97.66,1,1,119,139
30.31,-97.66,1,2,163,186
30.31,-97.66,1,3,219,258
30.31,-97.66,1,4,202,220
30.31,-97.66,1,5,221,226
30.31,-97.66,1,6,225,226
30.31,-97.66,1,7,188,189
30.31,-97.66,8,1,199,194
30.31,-97.66,8,2,328,365
30.31,-97.66,8,3,300,311
30.31,-97.66,8,4,271,291
30.31,-97.66,8,5,116,168
30.31,-97.66,8,6,259,258
30.31,-97.66,8,7,134,159
30.31,-97.66,9,1,477,558
30.31,-97.66,9,2,942,943
30.31,-97.66,9,3,1036,1074
30.31,-97.66,9,4,965,955
30.31,-97.66,9,5,1240,1305
30.31,-97.66,9,6,1356,1356
30.31,-97.66,9,7,641,677
30.31,-97.66,10,1,665,733
30.31,-97.66,10,2,1209,1204
30.31,-97.66,10,3,1077,1027
30.31,-97.66,10,4,1003,1096
30.31,-97.66,10,5,962,1031
30.31,-97.66,10,6,1040,1104
30.31,-97.66,10,7,862,987
30.31,-97.66,11,1,596,664
30.31,-97.66,11,2,971,1087
30.31,-97.66,11,3,1330,1446
30.31,-97.66,11,4,1135,1232
30.31,-97.66,11,5,784,860
30.31,-97.66,11,6,1115,1183
30.31,-97.66,11,7,796,789
30.31,-97.66,12,1,404,460
30.31,-97.66,12,2,811,875
30.31,-97.66,12,3,937,993
30.31,-97.66,12,4,791,931
30.31,-97.66,12,5,1172,1267
30.31,-97.66,12,6,1242,1291
30.31,-97.66,12,7,877,880
30.31,-97.65,1,1,7,10
30.31,-97.65,1,2,10,12
30.31,-97.65,1,3,24,11
30.31,-97.65,1,4,19,28
30.31,-97.65,1,5,26,21
30.31,-97.65,1,6,10,8
30.31,-97.65,1,7,13,12
30.31,-97.65,8,1,24,21
30.31,-97.65,8,2,60,55
30.31,-97.65,8,3,64,60
30.31,-97.65,8,4,43,39
30.31,-97.65,8,5,18,19
30.31,-97.65,8,6,33,30
30.31,-97.65,8,7,18,19
30.31,-97.65,9,1,58,54
30.31,-97.65,9,2,107,96
30.31,-97.65,9,3,132,117
30.31,-97.65,9,4,133,145
30.31,-97.65,9,5,170,147
30.31,-97.65,9,6,172,164
30.31,-97.65,9,7,83,74
30.31,-97.65,10,1,64,57
30.31,-97.65,10,2,139,138
30.31,-97.65,10,3,141,133
30.31,-97.65,10,4,124,135
30.31,-97.65,10,5,125,119
30.31,-97.65,10,6,132,124
30.31,-97.65,10,7,79,95
30.31,-97.65,11,1,53,46
30.31,-97.65,11,2,131,133
30.31,-97.65,11,3,168,163
30.31,-97.65,11,4,119,149
30.31,-97.65,11,5,116,108
30.31,-97.65,11,6,136,119
30.31,-97.65,11,7,75,73
30.31,-97.65,12,1,35,31
30.31,-97.65,12,2,92,91
30.31,-97.65,12,3,118,121
30.31,-97.65,12,4,105,99
30.31,-97.65,12,5,145,159
30.31,-97.65,12,6,142,136
30.31,-97.65,12,7,88,87
30.31,-97.64,1,1,4,2
30.31,-97.64,1,2,4,8
30.31,-97.64,1,3,3,4
30.31,-97.64,1,4,1,4
30.31,-97.64,1,5,5,4
30.31,-97.64,1,6,0,4
