"","STOP_ID","STOP_NAME","STOP_ABBR","STREET_NMB","ON_STREET","AT_STREET","CITY","ZIP","BAY","STOP_TYPE","PLACEMENT","CORNER","STATUS","LATITUDE","LONGITUDE","SOURCE","SOURCEDATE","bus_lat_bin","bus_long_bin","bus_grid_cell"
"128",690,"4112 Medical Parkway/42nd","S950","004112","MEDICAL","42ND","AUSTIN",78756,"","Bus Stop","Farside","Southwest","Active",30.31090076,-97.74266652,"Capital Metro","2017-08-17",3,1,"3-1"
"129",691,"Medical Pkwy/W. 40th","S951","004000","MEDICAL","40TH","AUSTIN",78756,"","Bus Stop","Nearside","Northwest","Active",30.30856554,-97.74274465,"Capital Metro","2017-08-17",3,1,"3-1"
"130",695,"3120 Lamar/32nd","S955","003120","LAMAR","32ND","AUSTIN",78705,"","Bus Stop","Nearside","Northwest","Active",30.30123602,-97.74573955,"Capital Metro","2017-08-17",3,1,"3-1"
"131",716,"800 Cesar Chavez/West","S164","000800","CESAR CHAVEZ","WEST","AUSTIN",78701,"","Bus Stop","Farside","Northwest","Temporarily Clo",30.26574123,-97.75240558,"Capital Metro","2017-08-17",3,1,"3-1"
"132",717,"B R Reynolds/Lamar","S221","000200","B R REYNOLDS","LAMAR","AUSTIN",78703,"","Bus Stop","Nearside","Southwest","Active",30.26740157,-97.75657645,"Capital Metro","2017-08-17",3,1,"3-1"
"133",722,"1414 Lamar/Cinco","S165","001414","LAMAR","CINCO","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.25246518,-97.76411399,"Capital Metro","2017-08-17",3,1,"3-1"
"134",726,"2506 Lamar/La Casa","S3438","002506","LAMAR","LA CASA","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.24631152,-97.77873016,"Capital Metro","2017-08-17",3,1,"3-1"
"135",728,"2806 Manchaca/Lightsey","S209","002806","MANCHACA","LIGHTSEY","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.24303493,-97.78162764,"Capital Metro","2017-08-17",3,1,"3-1"
"136",729,"3204 Manchaca/Glen Allen","S207","003204","MANCHACA","GLEN ALLEN","AUSTIN",78704,"","Bus Stop","Farside","Southwest","Active",30.24034519,-97.7822417,"Capital Metro","2017-08-17",3,1,"3-1"
"137",730,"3624 Manchaca/Larchmont","S2439","003624","MANCHACA","LARCHMONT","AUSTIN",78704,"","Bus Stop","Mid-Block","Southwest","Active",30.23745227,-97.78356842,"Capital Metro","2017-08-17",2,1,"2-1"
"138",732,"3906 Manchaca/Prather","S202","003906","MANCHACA","PRATHER","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.23396888,-97.78576524,"Capital Metro","2017-08-17",2,1,"2-1"
"139",733,"4308 Manchaca/Ben White","259SB","004308","MANCHACA","BEN WHITE","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.23050368,-97.78811229,"Capital Metro","2017-08-17",2,1,"2-1"
"140",734,"4430 Manchaca/Redd","S172","004430","MANCHACA","REDD","AUSTIN",78745,"","Bus Stop","Nearside","Northwest","Active",30.22846366,-97.78938049,"Capital Metro","2017-08-17",2,1,"2-1"
"141",735,"4616 Manchaca/Forest Hill","S177","004616","MANCHACA","FOREST HILL","AUSTIN",78745,"","Bus Stop","Nearside","Northwest","Active",30.22599097,-97.79091579,"Capital Metro","2017-08-17",2,1,"2-1"
"142",736,"4804 Manchaca/Frontier","S178","004804","MANCHACA","FRONTIER","AUSTIN",78745,"","Bus Stop","Farside","Southwest","Active",30.22374291,-97.79234742,"Capital Metro","2017-08-17",2,1,"2-1"
"143",737,"5000 Manchaca/Jones","S196","005000","MANCHACA","JONES","AUSTIN",78745,"","Bus Stop","Nearside","Northwest","Active",30.22097509,-97.79406744,"Capital Metro","2017-08-17",2,1,"2-1"
"144",739,"5322 Manchaca/Inverness","S193","005322","MANCHACA","INVERNESS","AUSTIN",78745,"","Bus Stop","Farside","Southwest","Active",30.21780314,-97.79599473,"Capital Metro","2017-08-17",2,1,"2-1"
"145",740,"5532 Manchaca/Stassney","S190","005532","MANCHACA","STASSNEY","AUSTIN",78745,"","Bus Stop","Nearside","Northwest","Active",30.21605807,-97.79716315,"Capital Metro","2017-08-17",2,1,"2-1"
"146",742,"5720 Manchaca/Whitestone","S189","005720","MANCHACA","WHITESTONE","AUSTIN",78745,"","Bus Stop","Mid-Block","Southwest","Active",30.21439146,-97.79951932,"Capital Metro","2017-08-17",2,1,"2-1"
"147",755,"5701 Manchaca/Whitestone","S2347","005701","MANCHACA","WHITESTONE","AUSTIN",78745,"","Bus Stop","Nearside","Southeast","Active",30.21449105,-97.79885632,"Capital Metro","2017-08-17",2,1,"2-1"
"148",758,"5309 Manchaca/Fair Oaks","S194","005309","MANCHACA","FAIR OAKS","AUSTIN",78745,"","Bus Stop","Nearside","Southeast","Active",30.21905857,-97.79499758,"Capital Metro","2017-08-17",2,1,"2-1"
"149",764,"4301 Manchaca/Fort View","S199","004301","MANCHACA","FORT VIEW","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23086024,-97.78759926,"Capital Metro","2017-08-17",2,1,"2-1"
"150",765,"3909 Manchaca/Prather","S201","003909","MANCHACA","PRATHER","AUSTIN",78704,"","Bus Stop","Farside","Northeast","Active",30.23404949,-97.78551382,"Capital Metro","2017-08-17",2,1,"2-1"
"151",767,"3505 Manchaca/Larchmont","S204","003505","MANCHACA","LARCHMONT","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23829539,-97.78291519,"Capital Metro","2017-08-17",2,1,"2-1"
"152",768,"3201 Manchaca/Glen Allen","S206","003201","MANCHACA","GLEN ALLEN","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.24051198,-97.78208353,"Capital Metro","2017-08-17",3,1,"3-1"
"153",771,"2639 Lamar/Dickson","S2352","002639","LAMAR","DICKSON","AUSTIN",78704,"","Bus Stop","Farside","Northeast","Active",30.24537706,-97.77969295,"Capital Metro","2017-08-17",3,1,"3-1"
"154",772,"2401 Lamar/Bluebonnet","S2353","002401","LAMAR","BLUEBONNET","AUSTIN",78704,"","Bus Stop","Nearside","Southwest","Active",30.24675173,-97.77739539,"Capital Metro","2017-08-17",3,1,"3-1"
"155",773,"2201 Lamar/Kinney","S2354","002201","LAMAR","KINNEY","AUSTIN",78704,"","Bus Stop","Nearside","Southwest","Active",30.24727869,-97.77427814,"Capital Metro","2017-08-17",3,1,"3-1"
"156",776,"1417 Lamar/Cinco","S212","001417","LAMAR","CINCO","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.25228928,-97.76397235,"Capital Metro","2017-08-17",3,1,"3-1"
"157",777,"Lamar Square Station (NB)","S2356","001303","LAMAR","LAMAR SQUARE","AUSTIN",78704,"","Rapid Station","Nearside","Southeast","Active",30.25403364,-97.76259222,"Capital Metro","2017-08-17",3,1,"3-1"
"158",781,"Barton Springs Station (NB)","S218","000401","LAMAR","BUTLER","AUSTIN",78704,"","Rapid Station","Nearside","Southeast","Active",30.26163385,-97.75805266,"Capital Metro","2017-08-17",3,1,"3-1"
"159",806,"3105 Lamar/31st","S2012","003105","LAMAR","31ST","AUSTIN",78705,"","Bus Stop","Mid-Block","Northeast","Active",30.30053015,-97.74595395,"Capital Metro","2017-08-17",3,1,"3-1"
"160",807,"3317 Lamar/34th","S911","003317","LAMAR","34TH","AUSTIN",78705,"","Bus Stop","Nearside","Southeast","Active",30.30255348,-97.74468329,"Capital Metro","2017-08-17",3,1,"3-1"
"161",809,"38th/Medical Pkwy","S912","001010","38TH","MEDICAL","AUSTIN",78756,"","Bus Stop","Nearside","Northeast","Active",30.30568622,-97.74387865,"Capital Metro","2017-08-17",3,1,"3-1"
"162",811,"Medical Pkwy/41st","S914","004000","MEDICAL","41ST","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.30973113,-97.74257581,"Capital Metro","2017-08-17",3,1,"3-1"
"163",813,"Medical Pkwy/44th","S916","004400","MEDICAL","44TH","AUSTIN",78756,"","Bus Stop","Farside","Northeast","Active",30.31405397,-97.74191637,"Capital Metro","2017-08-17",3,1,"3-1"
"164",814,"Burnet/45th","S917","004500","BURNET","45TH","AUSTIN",78756,"","Bus Stop","Mid-Block","Northeast","Active",30.31599958,-97.74102605,"Capital Metro","2017-08-17",3,1,"3-1"
"165",815,"Burnet/49th","S965","004800","BURNET","49TH","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.32049391,-97.7391454,"Capital Metro","2017-08-17",3,2,"3-2"
"166",816,"5011 Burnet/Hancock","S919","005011","BURNET","HANCOCK","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.32176554,-97.7392421,"Capital Metro","2017-08-17",3,2,"3-2"
"167",817,"North Loop Station (NB)","S2013","005229","BURNET","NORTH","AUSTIN",78756,"","Rapid Station","Mid-Block","Southeast","Active",30.32628396,-97.7395663,"Capital Metro","2017-08-17",3,2,"3-2"
"168",819,"Burnet/Houston","S921","005411","BURNET","HOUSTON","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.32876595,-97.73974191,"Capital Metro","2017-08-17",3,2,"3-2"
"169",820,"Burnet/Adams","S922","005500","BURNET","ADAMS","AUSTIN",78756,"","Bus Stop","Farside","Northeast","Active",30.33044581,-97.73987586,"Capital Metro","2017-08-17",3,2,"3-2"
"170",821,"5621 Burnet/Northland","S923","005621","BURNET","NORTHLAND","AUSTIN",78756,"","Bus Stop","Nearside","Southeast","Active",30.33238419,-97.73999701,"Capital Metro","2017-08-17",3,2,"3-2"
"171",822,"Allandale Station (NB)","118NB","005829","BURNET","KOENIG","AUSTIN",78756,"","Rapid Station","Nearside","Southeast","Active",30.33420024,-97.73980027,"Capital Metro","2017-08-17",3,2,"3-2"
"172",824,"6425 Burnet/Whitehorse","S2014","006425","BURNET","WHITEHORSE","AUSTIN",78757,"","Bus Stop","Mid-Block","Northeast","Active",30.33997024,-97.73890007,"Capital Metro","2017-08-17",3,2,"3-2"
"173",826,"Justin Station (NB)","S928","006827","BURNET","JUSTIN","AUSTIN",78757,"","Rapid Station","Nearside","Southeast","Active",30.34518333,-97.73755,"Capital Metro","2017-08-17",3,2,"3-2"
"174",827,"Burnet/Greenlawn Pkwy","S929","007301","BURNET","GREENLAWN","AUSTIN",78757,"","Bus Stop","Mid-Block","Northeast","Active",30.34851,-97.73545,"Capital Metro","2017-08-17",3,2,"3-2"
"175",828,"7439 Burnet/Richcreek","S930","007439","BURNET","RICHCREEK","AUSTIN",78757,"","Bus Stop","Nearside","Southeast","Active",30.3504,-97.73424,"Capital Metro","2017-08-17",3,2,"3-2"
"176",829,"Northcross Station (NB)","S931","007719","BURNET","ST JOSEPH","AUSTIN",78757,"","Rapid Station","Mid-Block","Northeast","Active",30.35385839,-97.73208065,"Capital Metro","2017-08-17",3,2,"3-2"
"177",830,"Northcross Mall","293","007711","BURNET","NORTHCROSS MALL","Austin",78757,"","","Mid-Block","Southwest","Active",30.35614736,-97.73364687,"Capital Metro","2017-08-17",3,2,"3-2"
"178",831,"ACC Riverside Campus Stop","72","001020","ACC","GROVE","AUSTIN",78741,"","Bus Stop","Mid-Block","Northwest","Active",30.23621381,-97.70485634,"Capital Metro","2017-08-17",2,2,"2-2"
"179",832,"Hogan/Community","S1112","005900","HOGAN","COMMUNITY","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.23645941,-97.70155189,"Capital Metro","2017-08-17",2,2,"2-2"
"180",833,"Hogan/Montopolis","S1113","006217","HOGAN","MONTOPOLIS","AUSTIN",78741,"","Bus Stop","Nearside","Southwest","Active",30.23455389,-97.69747816,"Capital Metro","2017-08-17",2,2,"2-2"
"181",834,"1214 Montopolis/Larch","S1114","001214","MONTOPOLIS","LARCH","AUSTIN",78741,"","Bus Stop","Nearside","Northwest","Active",30.23243375,-97.69876876,"Capital Metro","2017-08-17",2,2,"2-2"
"182",836,"1501 Vargas/Riverside","S1117","001501","VARGAS","RIVERSIDE","AUSTIN",78741,"","Bus Stop","Farside","Northeast","Active",30.22447998,-97.70068549,"Capital Metro","2017-08-17",2,2,"2-2"
"183",837,"1413 Vargas/Cruz","S2025","001413","VARGAS","CRUZ","AUSTIN",78741,"","Bus Stop","Nearside","Southeast","Active",30.2278631,-97.69818942,"Capital Metro","2017-08-17",2,2,"2-2"
"184",838,"1301 Vargas/Porter","S1118","001301","VARGAS","PORTER","AUSTIN",78741,"","Bus Stop","Nearside","Southeast","Active",30.22947319,-97.69697355,"Capital Metro","2017-08-17",2,2,"2-2"
"185",839,"1101 Vargas/Montana","S1119","001101","VARGAS","MONTANA","AUSTIN",78741,"","Bus Stop","Nearside","Southeast","Active",30.23144063,-97.69550537,"Capital Metro","2017-08-17",2,2,"2-2"
"186",840,"901 Vargas/Felix","S1120","000901","VARGAS","FELIX","AUSTIN",78741,"","Bus Stop","Nearside","Southeast","Active",30.23363307,-97.69387805,"Capital Metro","2017-08-17",2,2,"2-2"
"187",841,"603 Vargas/Ponca","S2026","000603","VARGAS","PONCA","AUSTIN",78741,"","Bus Stop","Mid-Block","Northeast","Active",30.2363462,-97.69190027,"Capital Metro","2017-08-17",2,2,"2-2"
"188",843,"5012 7th/Shady","S1122","005012","7TH","SHADY","AUSTIN",78702,"","Bus Stop","Farside","Northwest","Active",30.25383651,-97.69817167,"Capital Metro","2017-08-17",3,2,"3-2"
"189",844,"4600 7th/Springdale","S1123","004600","7TH","SPRINGDALE","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25595514,-97.7013846,"Capital Metro","2017-08-17",3,2,"3-2"
"190",845,"3300 7th/Allen","S1124","003300","7TH","ALLEN","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25782159,-97.70425607,"Capital Metro","2017-08-17",3,2,"3-2"
"191",847,"2700 7th/Calles","S1126","002700","7TH","CALLES","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.26066503,-97.71152051,"Capital Metro","2017-08-17",3,2,"3-2"
"192",848,"2500 7th/Pedernales","S1127","002500","7TH","PEDERNALES","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.26096279,-97.71355986,"Capital Metro","2017-08-17",3,2,"3-2"
"193",856,"6th/Medina","S1135","001100","6TH","MEDINA","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.26478988,-97.73140308,"Capital Metro","2017-08-17",3,2,"3-2"
"194",857,"6th/Brushy","S1136","000900","6TH","BRUSHY","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.26548465,-97.73344455,"Capital Metro","2017-08-17",3,2,"3-2"
"195",863,"11th/San Jacinto SW Corner","372SW","000200","11TH","SAN JACINTO","AUSTIN",78701,"","Bus Stop","Nearside","Southwest","Active",30.27199991,-97.73883637,"Capital Metro","2017-08-17",3,2,"3-2"
"196",864,"Trinity/12th","S2033","001117","TRINITY","12TH","AUSTIN",78701,"","Bus Stop","Nearside","Southeast","Active",30.27270884,-97.73714986,"Capital Metro","2017-08-17",3,2,"3-2"
"197",865,"Trinity/15th","S2034","001400","TRINITY","15TH","AUSTIN",78701,"","Bus Stop","Nearside","Southeast","Active",30.27578637,-97.73602848,"Capital Metro","2017-08-17",3,2,"3-2"
"198",866,"Trinity/18th","S2035","001700","TRINITY","18TH","AUSTIN",78701,"","Bus Stop","Nearside","Southeast","Temporarily Clo",30.27843466,-97.73498528,"Capital Metro","2017-08-17",3,2,"3-2"
"199",870,"1509 Martin Luther King/Comal","S489","001509","MARTIN LUTHER KING","COMAL","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.27907399,-97.72470098,"Capital Metro","2017-08-17",3,2,"3-2"
"200",871,"1703 Martin Luther King/Leona","S487","001703","MARTIN LUTHER KING","LEONA","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.27940648,-97.72284357,"Capital Metro","2017-08-17",3,2,"3-2"
"201",872,"1813 Martin Luther King/Chicon","141NB","001813","MARTIN LUTHER KING","CHICON","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.27969503,-97.72137166,"Capital Metro","2017-08-17",3,2,"3-2"
"202",873,"2207 Martin Luther King/Ferdin","S484","002207","MARTIN LUTHER KING","FERDINAND","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.28023019,-97.71813651,"Capital Metro","2017-08-17",3,2,"3-2"
"203",874,"2401 Martin Luther King/Maple","S482","002401","MARTIN LUTHER KING","MAPLE","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.28058628,-97.71594906,"Capital Metro","2017-08-17",3,2,"3-2"
"204",875,"2615 Martin Luther King/Walnut","S481","002615","MARTIN LUTHER KING","WALNUT","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.28097191,-97.71345772,"Capital Metro","2017-08-17",3,2,"3-2"
"205",877,"2915 Martin Luther King/Cliffo","S478","002915","MARTIN LUTHER KING","CLIFFORD","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.28186864,-97.70779865,"Capital Metro","2017-08-17",3,2,"3-2"
"206",880,"3431 Martin Luther King/Greenw","S2036","003431","MARTIN LUTHER KING","GREENWOOD","AUSTIN",78721,"","Bus Stop","Farside","Southeast","Active",30.28331826,-97.69819697,"Capital Metro","2017-08-17",3,2,"3-2"
"207",881,"3601 Martin Luther King/EM Fra","S469","003601","MARTIN LUTHER KING","E M FRANKLIN","AUSTIN",78721,"","Bus Stop","Farside","Southeast","Active",30.28369938,-97.69571236,"Capital Metro","2017-08-17",3,2,"3-2"
"208",882,"3815 Martin Luther King/Perez","S468","003815","MARTIN LUTHER KING","PEREZ","AUSTIN",78721,"","Bus Stop","Nearside","Southwest","Active",30.28409136,-97.69316106,"Capital Metro","2017-08-17",3,2,"3-2"
"209",886,"Martin Luther King/Springdale","388EB","004500","MARTIN LUTHER KING","SPRINGDALE","AUSTIN",78721,"","Bus Stop","Nearside","Southwest","Active",30.28569,-97.68292,"Capital Metro","2017-08-17",3,2,"3-2"
"210",898,"4600 Martin Luther King/Spring","388WB","004600","MARTIN LUTHER KING","SPRINGDALE","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.28599259,-97.68224534,"Capital Metro","2017-08-17",3,2,"3-2"
"211",902,"3900 Martin Luther King/Perez","S467","003900","MARTIN LUTHER KING","PEREZ","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.28434226,-97.69295055,"Capital Metro","2017-08-17",3,2,"3-2"
"212",905,"3300 Martin Luther King/Tiller","S473","003300","MARTIN LUTHER KING","TILLERY","AUSTIN",78723,"","Bus Stop","Nearside","Northeast","Active",30.28302247,-97.70154437,"Capital Metro","2017-08-17",3,2,"3-2"
"213",909,"2700 Martin Luther King/Walnut","S440","002700","MARTIN LUTHER KING","WALNUT","AUSTIN",78722,"","Bus Stop","Nearside","Northeast","Active",30.28113011,-97.71331666,"Capital Metro","2017-08-17",3,2,"3-2"
"214",910,"2300 Martin Luther King/Chestn","S483","002300","MARTIN LUTHER KING","CHESTNUT","AUSTIN",78722,"","Bus Stop","Nearside","Northeast","Active",30.28054941,-97.71713644,"Capital Metro","2017-08-17",3,2,"3-2"
"215",911,"1900 Martin Luther King/Chicon","141SB","001900","MARTIN LUTHER KING","CHICON","AUSTIN",78722,"","Bus Stop","Nearside","Northeast","Active",30.27987727,-97.72110075,"Capital Metro","2017-08-17",3,2,"3-2"
"216",912,"1700 Martin Luther King/Leona","S488","001700","MARTIN LUTHER KING","LEONA","AUSTIN",78722,"","Bus Stop","Nearside","Northeast","Active",30.27950198,-97.72309531,"Capital Metro","2017-08-17",3,2,"3-2"
"217",913,"1498 Martin Luther King/Comal","S441","001498","MARTIN LUTHER KING","COMAL","AUSTIN",78722,"","Bus Stop","Farside","Northwest","Active",30.27907499,-97.72560201,"Capital Metro","2017-08-17",3,2,"3-2"
"218",915,"1806 San Jacinto/Martin Luther","S2043","001806","SAN JACINTO","MARTIN LUTHER KING","AUSTIN",78701,"","Bus Stop","Farside","Southwest","Active",30.27950808,-97.73601897,"Capital Metro","2017-08-17",3,2,"3-2"
"219",919,"San Jacinto/14th","S2047","001400","SAN JACINTO","14TH","AUSTIN",78701,"","Bus Stop","Nearside","Northwest","Active",30.27545135,-97.73752573,"Capital Metro","2017-08-17",3,2,"3-2"
"220",921,"San Jacinto/12th","S2049","001200","SAN JACINTO","12TH","AUSTIN",78701,"","Bus Stop","Nearside","Northwest","Active",30.27338645,-97.73828046,"Capital Metro","2017-08-17",3,2,"3-2"
"221",922,"San Jacinto/11th","372NW","001100","SAN JACINTO","11TH","AUSTIN",78701,"","Bus Stop","Nearside","Northwest","Active",30.27221336,-97.73871849,"Capital Metro","2017-08-17",3,2,"3-2"
"222",928,"IH-35/East 7th","215SB","000700","7TH","IH-35","AUSTIN",78701,"","Bus Stop","Nearside","Southwest","Active",30.26689519,-97.73529923,"Capital Metro","2017-08-17",3,2,"3-2"
"223",929,"7th/San Marcos","S1087","000900","7TH","SAN MARCOS","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26597113,-97.73226809,"Capital Metro","2017-08-17",3,2,"3-2"
"224",930,"7th/Waller","S1088","001200","7TH","WALLER","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26527117,-97.73024686,"Capital Metro","2017-08-17",3,2,"3-2"
"225",931,"7th/Navasota","S1089","001300","7TH","NAVASOTA","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26458297,-97.72817793,"Capital Metro","2017-08-17",3,2,"3-2"
"226",933,"7th/Chalmers","S1091","001600","7TH","CHALMERS","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26316962,-97.72426781,"Capital Metro","2017-08-17",3,2,"3-2"
"227",934,"Chicon/East 7th","138SB","001800","7TH","CHICON","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26251138,-97.72232717,"Capital Metro","2017-08-17",3,2,"3-2"
"228",935,"7th/Robert T Martinez Jr","S1093","002100","7TH","ROBERT T MARTINEZ JR","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26153155,-97.71819542,"Capital Metro","2017-08-17",3,2,"3-2"
"229",936,"2425 7th/Pedernales","S1094","002425","7TH","PEDERNALES","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26085119,-97.7139043,"Capital Metro","2017-08-17",3,2,"3-2"
