"","end_location_lat","end_location_long","start_location_lat","start_location_long","total_rides","start_dist_from_bus","end_dist_from_bus","start_lat_bin","start_long_bin","start_grid_cell"
"7438",30.38,-97.74,30.28,-97.77,11,1106.91524795175,3864.34038794812,3,1,"3-1"
"7439",30.38,-97.74,30.28,-97.74,25,485.70707727731,3864.34038794812,3,2,"3-2"
"7440",30.38,-97.74,30.29,-97.75,34,923.614956567319,3864.34038794812,3,1,"3-1"
"7441",30.38,-97.74,30.29,-97.74,18,187.746352012044,3864.34038794812,3,2,"3-2"
"7442",30.38,-97.74,30.3,-97.74,14,152.746366151154,3864.34038794812,3,2,"3-2"
"7443",30.38,-97.74,30.32,-97.73,10,499.957777064462,3864.34038794812,3,2,"3-2"
"7444",30.38,-97.74,30.33,-97.72,15,1193.76728266818,3864.34038794812,3,2,"3-2"
"7445",30.38,-97.74,30.36,-97.73,10,305.084694853989,3864.34038794812,4,2,"4-2"
"7446",30.38,-97.74,30.37,-97.73,14,1084.55566953747,3864.34038794812,4,2,"4-2"
"7447",30.38,-97.74,30.38,-97.74,23,3864.34038794812,3864.34038794812,4,2,"4-2"
"7448",30.38,-97.74,30.39,-97.75,16,1782.40005769966,3864.34038794812,4,1,"4-1"
"7449",30.38,-97.74,30.39,-97.74,22,797.198426196526,3864.34038794812,4,2,"4-2"
"7450",30.38,-97.74,30.39,-97.73,13,1197.58362354962,3864.34038794812,4,2,"4-2"
"7451",30.38,-97.74,30.4,-97.73,46,1806.76216775938,3864.34038794812,4,2,"4-2"
"7452",30.38,-97.74,30.4,-97.72,54,897.765899104226,3864.34038794812,4,2,"4-2"
"7453",30.38,-97.74,30.41,-97.68,30,1211.09264617521,3864.34038794812,4,3,"4-3"
"7454",30.38,-97.74,30.43,-97.76,22,630.127832572229,3864.34038794812,4,1,"4-1"
"7455",30.38,-97.74,30.43,-97.74,14,4279.95144980048,3864.34038794812,4,2,"4-2"
"7456",30.38,-97.74,30.45,-97.78,12,2350.6587334261,3864.34038794812,4,1,"4-1"
"7457",30.38,-97.73,30.27,-97.74,18,670.185417296239,1734.09919236111,3,2,"3-2"
"7458",30.38,-97.73,30.28,-97.74,13,485.70707727731,1734.09919236111,3,2,"3-2"
"7459",30.38,-97.73,30.29,-97.74,11,187.746352012044,1734.09919236111,3,2,"3-2"
"7460",30.38,-97.73,30.39,-97.74,10,797.198426196526,1734.09919236111,4,2,"4-2"
"7461",30.38,-97.73,30.4,-97.73,12,1806.76216775938,1734.09919236111,4,2,"4-2"
"7462",30.38,-97.73,30.4,-97.72,17,897.765899104226,1734.09919236111,4,2,"4-2"
"7463",30.38,-97.73,30.44,-97.68,41,1745.29248605071,1734.09919236111,4,3,"4-3"
"7464",30.38,-97.72,30.27,-97.74,13,670.185417296239,1047.33858842195,3,2,"3-2"
"7465",30.38,-97.72,30.34,-97.65,16,4122.6699297105,1047.33858842195,3,3,"3-3"
"7466",30.38,-97.72,30.35,-97.7,42,600.660751778296,1047.33858842195,3,2,"3-2"
"7467",30.38,-97.72,30.37,-97.75,29,1050.90837377638,1047.33858842195,4,1,"4-1"
"7468",30.38,-97.72,30.37,-97.69,13,934.111034477024,1047.33858842195,4,2,"4-2"
"7469",30.38,-97.72,30.38,-97.67,15,2003.97805269904,1047.33858842195,4,3,"4-3"
"7470",30.38,-97.72,30.39,-97.75,11,1782.40005769966,1047.33858842195,4,1,"4-1"
"7471",30.38,-97.72,30.39,-97.74,14,797.198426196526,1047.33858842195,4,2,"4-2"
"7472",30.38,-97.72,30.39,-97.67,11,2969.16125808226,1047.33858842195,4,3,"4-3"
"7473",30.38,-97.72,30.4,-97.72,16,897.765899104226,1047.33858842195,4,2,"4-2"
"7474",30.38,-97.72,30.5,-97.76,12,10383.2937013598,1047.33858842195,5,1,"5-1"
"7475",30.38,-97.71,30.27,-97.74,12,670.185417296239,696.292387567379,3,2,"3-2"
"7476",30.38,-97.71,30.28,-97.76,10,642.883654751097,696.292387567379,3,1,"3-1"
"7477",30.38,-97.71,30.4,-97.72,14,897.765899104226,696.292387567379,4,2,"4-2"
"7478",30.38,-97.7,30.27,-97.75,11,277.629227185794,2269.12364772799,3,1,"3-1"
"7479",30.38,-97.7,30.27,-97.74,11,670.185417296239,2269.12364772799,3,2,"3-2"
"7480",30.38,-97.7,30.36,-97.7,13,509.154245068116,2269.12364772799,4,2,"4-2"
"7481",30.38,-97.7,30.38,-97.7,10,2269.12364772799,2269.12364772799,4,2,"4-2"
"7482",30.38,-97.69,30.29,-97.74,18,187.746352012044,780.242989538077,3,2,"3-2"
"7483",30.38,-97.69,30.32,-97.73,18,499.957777064462,780.242989538077,3,2,"3-2"
"7484",30.38,-97.69,30.38,-97.65,18,3306.17348456692,780.242989538077,4,3,"4-3"
"7485",30.38,-97.69,30.39,-97.66,15,703.032859279473,780.242989538077,4,3,"4-3"
"7486",30.38,-97.69,30.4,-97.72,14,897.765899104226,780.242989538077,4,2,"4-2"
"7487",30.38,-97.69,30.43,-97.77,16,1552.75636782569,780.242989538077,4,1,"4-1"
"7488",30.38,-97.68,30.27,-97.75,14,277.629227185794,710.516291674112,3,1,"3-1"
"7489",30.38,-97.68,30.27,-97.74,17,670.185417296239,710.516291674112,3,2,"3-2"
"7490",30.38,-97.68,30.32,-97.73,26,499.957777064462,710.516291674112,3,2,"3-2"
"7491",30.38,-97.68,30.42,-97.7,10,1686.52347417153,710.516291674112,4,2,"4-2"
"7492",30.38,-97.68,30.44,-97.73,17,8007.97238328043,710.516291674112,4,2,"4-2"
"7493",30.38,-97.67,30.28,-97.74,11,485.70707727731,2003.97805269904,3,2,"3-2"
"7494",30.38,-97.66,30.27,-97.74,16,670.185417296239,541.251384004807,3,2,"3-2"
"7495",30.38,-97.66,30.4,-97.72,11,897.765899104226,541.251384004807,4,2,"4-2"
"7496",30.38,-97.66,30.41,-97.67,17,2208.39159131937,541.251384004807,4,3,"4-3"
"7497",30.38,-97.66,30.42,-97.7,15,1686.52347417153,541.251384004807,4,2,"4-2"
"7498",30.38,-97.65,30.27,-97.74,11,670.185417296239,3306.17348456692,3,2,"3-2"
"7499",30.38,-97.65,30.38,-97.65,27,3306.17348456692,3306.17348456692,4,3,"4-3"
"7500",30.38,-97.64,30.41,-97.69,20,1022.57142448591,6447.23680349928,4,2,"4-2"
"7501",30.39,-97.76,30.26,-97.74,11,784.850728204676,3912.49263115502,3,2,"3-2"
"7502",30.39,-97.76,30.27,-97.75,24,277.629227185794,3912.49263115502,3,1,"3-1"
"7503",30.39,-97.76,30.27,-97.74,36,670.185417296239,3912.49263115502,3,2,"3-2"
"7504",30.39,-97.76,30.39,-97.74,14,797.198426196526,3912.49263115502,4,2,"4-2"
"7505",30.39,-97.76,30.4,-97.75,17,669.093509077833,3912.49263115502,4,1,"4-1"
"7506",30.39,-97.76,30.4,-97.73,11,1806.76216775938,3912.49263115502,4,2,"4-2"
"7507",30.39,-97.76,30.4,-97.72,67,897.765899104226,3912.49263115502,4,2,"4-2"
"7508",30.39,-97.76,30.41,-97.71,15,1315.8391290834,3912.49263115502,4,2,"4-2"
"7509",30.39,-97.76,30.43,-97.74,11,4279.95144980048,3912.49263115502,4,2,"4-2"
"7510",30.39,-97.76,30.5,-97.79,46,6940.70252640041,3912.49263115502,5,1,"5-1"
"7511",30.39,-97.75,30.26,-97.75,12,309.441545205615,1782.40005769966,3,1,"3-1"
"7512",30.39,-97.75,30.26,-97.74,66,784.850728204676,1782.40005769966,3,2,"3-2"
"7513",30.39,-97.75,30.27,-97.75,51,277.629227185794,1782.40005769966,3,1,"3-1"
"7514",30.39,-97.75,30.27,-97.74,138,670.185417296239,1782.40005769966,3,2,"3-2"
"7515",30.39,-97.75,30.28,-97.74,17,485.70707727731,1782.40005769966,3,2,"3-2"
"7516",30.39,-97.75,30.29,-97.75,11,923.614956567319,1782.40005769966,3,1,"3-1"
"7517",30.39,-97.75,30.29,-97.74,22,187.746352012044,1782.40005769966,3,2,"3-2"
"7518",30.39,-97.75,30.31,-97.72,23,861.591497185131,1782.40005769966,3,2,"3-2"
"7519",30.39,-97.75,30.32,-97.73,13,499.957777064462,1782.40005769966,3,2,"3-2"
"7520",30.39,-97.75,30.32,-97.71,12,1138.26585629055,1782.40005769966,3,2,"3-2"
"7521",30.39,-97.75,30.37,-97.76,13,844.800604392697,1782.40005769966,4,1,"4-1"
"7522",30.39,-97.75,30.38,-97.74,16,3864.34038794812,1782.40005769966,4,2,"4-2"
"7523",30.39,-97.75,30.39,-97.76,12,3912.49263115502,1782.40005769966,4,1,"4-1"
"7524",30.39,-97.75,30.39,-97.75,40,1782.40005769966,1782.40005769966,4,1,"4-1"
"7525",30.39,-97.75,30.39,-97.74,105,797.198426196526,1782.40005769966,4,2,"4-2"
"7526",30.39,-97.75,30.4,-97.75,24,669.093509077833,1782.40005769966,4,1,"4-1"
"7527",30.39,-97.75,30.4,-97.74,25,1266.62533782072,1782.40005769966,4,2,"4-2"
"7528",30.39,-97.75,30.4,-97.73,82,1806.76216775938,1782.40005769966,4,2,"4-2"
"7529",30.39,-97.75,30.4,-97.72,63,897.765899104226,1782.40005769966,4,2,"4-2"
"7530",30.39,-97.75,30.41,-97.75,15,1366.26081314282,1782.40005769966,4,1,"4-1"
"7531",30.39,-97.75,30.41,-97.74,11,1844.73560325218,1782.40005769966,4,2,"4-2"
"7532",30.39,-97.75,30.43,-97.74,38,4279.95144980048,1782.40005769966,4,2,"4-2"
"7533",30.39,-97.75,30.44,-97.78,37,2697.55975459462,1782.40005769966,4,1,"4-1"
"7534",30.39,-97.75,30.46,-97.76,11,8196.40123026518,1782.40005769966,4,1,"4-1"
"7535",30.39,-97.74,30.25,-97.75,16,605.199680404157,797.198426196526,3,1,"3-1"
"7536",30.39,-97.74,30.26,-97.76,21,460.45099339508,797.198426196526,3,1,"3-1"
"7537",30.39,-97.74,30.26,-97.75,13,309.441545205615,797.198426196526,3,1,"3-1"
"7538",30.39,-97.74,30.26,-97.74,80,784.850728204676,797.198426196526,3,2,"3-2"
"7539",30.39,-97.74,30.26,-97.73,18,450.62176487427,797.198426196526,3,2,"3-2"
"7540",30.39,-97.74,30.27,-97.76,12,1005.18613758991,797.198426196526,3,1,"3-1"
"7541",30.39,-97.74,30.27,-97.75,126,277.629227185794,797.198426196526,3,1,"3-1"
"7542",30.39,-97.74,30.27,-97.74,189,670.185417296239,797.198426196526,3,2,"3-2"
"7543",30.39,-97.74,30.28,-97.77,10,1106.91524795175,797.198426196526,3,1,"3-1"
"7544",30.39,-97.74,30.28,-97.75,12,1217.33842955882,797.198426196526,3,1,"3-1"
"7545",30.39,-97.74,30.28,-97.74,54,485.70707727731,797.198426196526,3,2,"3-2"
"7546",30.39,-97.74,30.28,-97.73,11,659.907570034195,797.198426196526,3,2,"3-2"
"7547",30.39,-97.74,30.29,-97.75,18,923.614956567319,797.198426196526,3,1,"3-1"
"7548",30.39,-97.74,30.29,-97.74,15,187.746352012044,797.198426196526,3,2,"3-2"
"7549",30.39,-97.74,30.31,-97.74,10,699.949297766806,797.198426196526,3,2,"3-2"
"7550",30.39,-97.74,30.32,-97.72,18,680.064822533157,797.198426196526,3,2,"3-2"
"7551",30.39,-97.74,30.32,-97.71,18,1138.26585629055,797.198426196526,3,2,"3-2"
"7552",30.39,-97.74,30.33,-97.74,16,497.110878256124,797.198426196526,3,2,"3-2"
"7553",30.39,-97.74,30.33,-97.72,12,1193.76728266818,797.198426196526,3,2,"3-2"
"7554",30.39,-97.74,30.33,-97.68,14,2048.05847078424,797.198426196526,3,3,"3-3"
"7555",30.39,-97.74,30.34,-97.71,11,677.987759118941,797.198426196526,3,2,"3-2"
"7556",30.39,-97.74,30.35,-97.76,13,1528.09405518452,797.198426196526,3,1,"3-1"
"7557",30.39,-97.74,30.35,-97.75,13,1370.5813623873,797.198426196526,3,1,"3-1"
"7558",30.39,-97.74,30.35,-97.71,10,623.888514727977,797.198426196526,3,2,"3-2"
"7559",30.39,-97.74,30.36,-97.79,35,9458.97714310029,797.198426196526,4,1,"4-1"
"7560",30.39,-97.74,30.36,-97.73,17,305.084694853989,797.198426196526,4,2,"4-2"
"7561",30.39,-97.74,30.37,-97.73,33,1084.55566953747,797.198426196526,4,2,"4-2"
"7562",30.39,-97.74,30.37,-97.72,12,860.377373031838,797.198426196526,4,2,"4-2"
"7563",30.39,-97.74,30.38,-97.74,26,3864.34038794812,797.198426196526,4,2,"4-2"
"7564",30.39,-97.74,30.38,-97.72,16,1047.33858842195,797.198426196526,4,2,"4-2"
"7565",30.39,-97.74,30.39,-97.76,30,3912.49263115502,797.198426196526,4,1,"4-1"
"7566",30.39,-97.74,30.39,-97.75,70,1782.40005769966,797.198426196526,4,1,"4-1"
"7567",30.39,-97.74,30.39,-97.74,86,797.198426196526,797.198426196526,4,2,"4-2"
"7568",30.39,-97.74,30.39,-97.73,17,1197.58362354962,797.198426196526,4,2,"4-2"
"7569",30.39,-97.74,30.39,-97.66,16,703.032859279473,797.198426196526,4,3,"4-3"
"7570",30.39,-97.74,30.4,-97.75,34,669.093509077833,797.198426196526,4,1,"4-1"
"7571",30.39,-97.74,30.4,-97.74,11,1266.62533782072,797.198426196526,4,2,"4-2"
"7572",30.39,-97.74,30.4,-97.73,82,1806.76216775938,797.198426196526,4,2,"4-2"
"7573",30.39,-97.74,30.4,-97.72,158,897.765899104226,797.198426196526,4,2,"4-2"
"7574",30.39,-97.74,30.4,-97.7,24,1019.57454496396,797.198426196526,4,2,"4-2"
"7575",30.39,-97.74,30.41,-97.72,23,1522.69918808607,797.198426196526,4,2,"4-2"
"7576",30.39,-97.74,30.41,-97.7,26,516.088072873992,797.198426196526,4,2,"4-2"
"7577",30.39,-97.74,30.41,-97.69,13,1022.57142448591,797.198426196526,4,2,"4-2"
"7578",30.39,-97.74,30.42,-97.75,10,1443.25664364281,797.198426196526,4,1,"4-1"
"7579",30.39,-97.74,30.43,-97.76,43,630.127832572229,797.198426196526,4,1,"4-1"
"7580",30.39,-97.74,30.43,-97.75,11,1945.20901828545,797.198426196526,4,1,"4-1"
"7581",30.39,-97.74,30.43,-97.74,17,4279.95144980048,797.198426196526,4,2,"4-2"
"7582",30.39,-97.74,30.44,-97.74,12,6688.75036985782,797.198426196526,4,2,"4-2"
"7583",30.39,-97.74,30.46,-97.79,53,1144.55924449812,797.198426196526,4,1,"4-1"
"7584",30.39,-97.73,30.26,-97.74,10,784.850728204676,1197.58362354962,3,2,"3-2"
"7585",30.39,-97.73,30.27,-97.75,13,277.629227185794,1197.58362354962,3,1,"3-1"
"7586",30.39,-97.73,30.27,-97.74,18,670.185417296239,1197.58362354962,3,2,"3-2"
"7587",30.39,-97.73,30.28,-97.74,13,485.70707727731,1197.58362354962,3,2,"3-2"
"7588",30.39,-97.73,30.29,-97.75,10,923.614956567319,1197.58362354962,3,1,"3-1"
"7589",30.39,-97.73,30.29,-97.74,16,187.746352012044,1197.58362354962,3,2,"3-2"
"7590",30.39,-97.73,30.31,-97.74,14,699.949297766806,1197.58362354962,3,2,"3-2"
"7591",30.39,-97.73,30.38,-97.74,13,3864.34038794812,1197.58362354962,4,2,"4-2"
"7592",30.39,-97.73,30.39,-97.76,30,3912.49263115502,1197.58362354962,4,1,"4-1"
"7593",30.39,-97.73,30.39,-97.74,27,797.198426196526,1197.58362354962,4,2,"4-2"
"7594",30.39,-97.73,30.4,-97.73,29,1806.76216775938,1197.58362354962,4,2,"4-2"
"7595",30.39,-97.73,30.4,-97.72,22,897.765899104226,1197.58362354962,4,2,"4-2"
"7596",30.39,-97.73,30.4,-97.71,10,1198.50774196548,1197.58362354962,4,2,"4-2"
"7597",30.39,-97.73,30.41,-97.74,49,1844.73560325218,1197.58362354962,4,2,"4-2"
"7598",30.39,-97.73,30.41,-97.71,35,1315.8391290834,1197.58362354962,4,2,"4-2"
"7599",30.39,-97.72,30.27,-97.75,15,277.629227185794,806.721173537081,3,1,"3-1"
"7600",30.39,-97.72,30.27,-97.74,27,670.185417296239,806.721173537081,3,2,"3-2"
"7601",30.39,-97.72,30.39,-97.74,10,797.198426196526,806.721173537081,4,2,"4-2"
"7602",30.39,-97.72,30.4,-97.72,38,897.765899104226,806.721173537081,4,2,"4-2"
"7603",30.39,-97.72,30.41,-97.72,20,1522.69918808607,806.721173537081,4,2,"4-2"
"7604",30.39,-97.72,30.41,-97.7,18,516.088072873992,806.721173537081,4,2,"4-2"
"7605",30.39,-97.71,30.28,-97.76,11,642.883654751097,653.128173848427,3,1,"3-1"
"7606",30.39,-97.71,30.29,-97.75,24,923.614956567319,653.128173848427,3,1,"3-1"
"7607",30.39,-97.71,30.34,-97.72,36,667.562706453081,653.128173848427,3,2,"3-2"
"7608",30.39,-97.71,30.35,-97.69,20,2841.34532286552,653.128173848427,3,2,"3-2"
"7609",30.39,-97.71,30.4,-97.72,35,897.765899104226,653.128173848427,4,2,"4-2"
"7610",30.39,-97.71,30.42,-97.74,13,2421.68333274786,653.128173848427,4,2,"4-2"
"7611",30.39,-97.71,30.43,-97.73,17,5522.75149886533,653.128173848427,4,2,"4-2"
"7612",30.39,-97.71,30.44,-97.77,12,2006.48767627302,653.128173848427,4,1,"4-1"
"7613",30.39,-97.7,30.27,-97.74,23,670.185417296239,673.742453671458,3,2,"3-2"
"7614",30.39,-97.7,30.39,-97.7,10,673.742453671458,673.742453671458,4,2,"4-2"
"7615",30.39,-97.7,30.39,-97.67,12,2969.16125808226,673.742453671458,4,3,"4-3"
"7616",30.39,-97.7,30.4,-97.72,34,897.765899104226,673.742453671458,4,2,"4-2"
"7617",30.39,-97.69,30.27,-97.74,26,670.185417296239,2149.16137507985,3,2,"3-2"
"7618",30.39,-97.69,30.34,-97.72,24,667.562706453081,2149.16137507985,3,2,"3-2"
"7619",30.39,-97.67,30.27,-97.74,17,670.185417296239,2969.16125808226,3,2,"3-2"
"7620",30.39,-97.67,30.38,-97.66,43,541.251384004807,2969.16125808226,4,3,"4-3"
"7621",30.39,-97.65,30.36,-97.64,10,9517.48573989929,3428.2957338563,4,3,"4-3"
"7622",30.4,-97.77,30.4,-97.72,11,897.765899104226,6531.79285204694,4,2,"4-2"
"7623",30.4,-97.76,30.4,-97.72,14,897.765899104226,3454.43567376681,4,2,"4-2"
"7624",30.4,-97.75,30.26,-97.74,17,784.850728204676,669.093509077833,3,2,"3-2"
"7625",30.4,-97.75,30.27,-97.75,23,277.629227185794,669.093509077833,3,1,"3-1"
"7626",30.4,-97.75,30.27,-97.74,31,670.185417296239,669.093509077833,3,2,"3-2"
"7627",30.4,-97.75,30.29,-97.74,10,187.746352012044,669.093509077833,3,2,"3-2"
"7628",30.4,-97.75,30.31,-97.66,10,2005.89718685421,669.093509077833,3,3,"3-3"
"7629",30.4,-97.75,30.38,-97.78,15,7747.51363654477,669.093509077833,4,1,"4-1"
"7630",30.4,-97.75,30.38,-97.74,10,3864.34038794812,669.093509077833,4,2,"4-2"
"7631",30.4,-97.75,30.39,-97.76,13,3912.49263115502,669.093509077833,4,1,"4-1"
"7632",30.4,-97.75,30.39,-97.75,26,1782.40005769966,669.093509077833,4,1,"4-1"
"7633",30.4,-97.75,30.39,-97.74,32,797.198426196526,669.093509077833,4,2,"4-2"
"7634",30.4,-97.75,30.39,-97.72,14,806.721173537081,669.093509077833,4,2,"4-2"
"7635",30.4,-97.75,30.4,-97.75,25,669.093509077833,669.093509077833,4,1,"4-1"
"7636",30.4,-97.75,30.4,-97.74,10,1266.62533782072,669.093509077833,4,2,"4-2"
"7637",30.4,-97.75,30.4,-97.73,37,1806.76216775938,669.093509077833,4,2,"4-2"
"7638",30.4,-97.75,30.4,-97.72,101,897.765899104226,669.093509077833,4,2,"4-2"
"7639",30.4,-97.75,30.41,-97.74,10,1844.73560325218,669.093509077833,4,2,"4-2"
"7640",30.4,-97.75,30.41,-97.72,12,1522.69918808607,669.093509077833,4,2,"4-2"
"7641",30.4,-97.75,30.44,-97.73,10,8007.97238328043,669.093509077833,4,2,"4-2"
"7642",30.4,-97.74,30.27,-97.75,34,277.629227185794,1266.62533782072,3,1,"3-1"
"7643",30.4,-97.74,30.27,-97.74,32,670.185417296239,1266.62533782072,3,2,"3-2"
"7644",30.4,-97.74,30.29,-97.75,15,923.614956567319,1266.62533782072,3,1,"3-1"
"7645",30.4,-97.74,30.29,-97.74,12,187.746352012044,1266.62533782072,3,2,"3-2"
"7646",30.4,-97.74,30.3,-97.74,19,152.746366151154,1266.62533782072,3,2,"3-2"
"7647",30.4,-97.74,30.34,-97.73,13,998.108505656829,1266.62533782072,3,2,"3-2"
"7648",30.4,-97.74,30.35,-97.75,10,1370.5813623873,1266.62533782072,3,1,"3-1"
"7649",30.4,-97.74,30.39,-97.75,15,1782.40005769966,1266.62533782072,4,1,"4-1"
"7650",30.4,-97.74,30.39,-97.74,11,797.198426196526,1266.62533782072,4,2,"4-2"
"7651",30.4,-97.74,30.4,-97.75,12,669.093509077833,1266.62533782072,4,1,"4-1"
"7652",30.4,-97.74,30.4,-97.73,20,1806.76216775938,1266.62533782072,4,2,"4-2"
"7653",30.4,-97.74,30.4,-97.72,92,897.765899104226,1266.62533782072,4,2,"4-2"
"7654",30.4,-97.74,30.41,-97.71,10,1315.8391290834,1266.62533782072,4,2,"4-2"
"7655",30.4,-97.73,30.26,-97.76,24,460.45099339508,1806.76216775938,3,1,"3-1"
"7656",30.4,-97.73,30.26,-97.75,15,309.441545205615,1806.76216775938,3,1,"3-1"
"7657",30.4,-97.73,30.26,-97.74,81,784.850728204676,1806.76216775938,3,2,"3-2"
"7658",30.4,-97.73,30.26,-97.73,10,450.62176487427,1806.76216775938,3,2,"3-2"
"7659",30.4,-97.73,30.27,-97.76,11,1005.18613758991,1806.76216775938,3,1,"3-1"
"7660",30.4,-97.73,30.27,-97.75,107,277.629227185794,1806.76216775938,3,1,"3-1"
"7661",30.4,-97.73,30.27,-97.74,158,670.185417296239,1806.76216775938,3,2,"3-2"
"7662",30.4,-97.73,30.27,-97.73,17,352.077191785239,1806.76216775938,3,2,"3-2"
"7663",30.4,-97.73,30.28,-97.76,10,642.883654751097,1806.76216775938,3,1,"3-1"
"7664",30.4,-97.73,30.28,-97.75,18,1217.33842955882,1806.76216775938,3,1,"3-1"
"7665",30.4,-97.73,30.28,-97.74,53,485.70707727731,1806.76216775938,3,2,"3-2"
"7666",30.4,-97.73,30.28,-97.73,10,659.907570034195,1806.76216775938,3,2,"3-2"
"7667",30.4,-97.73,30.29,-97.75,50,923.614956567319,1806.76216775938,3,1,"3-1"
"7668",30.4,-97.73,30.29,-97.74,61,187.746352012044,1806.76216775938,3,2,"3-2"
"7669",30.4,-97.73,30.29,-97.73,13,578.747653511085,1806.76216775938,3,2,"3-2"
"7670",30.4,-97.73,30.29,-97.72,11,894.296129330527,1806.76216775938,3,2,"3-2"
"7671",30.4,-97.73,30.3,-97.74,28,152.746366151154,1806.76216775938,3,2,"3-2"
"7672",30.4,-97.73,30.3,-97.71,15,685.391448830025,1806.76216775938,3,2,"3-2"
"7673",30.4,-97.73,30.3,-97.7,10,1252.71812847283,1806.76216775938,3,2,"3-2"
"7674",30.4,-97.73,30.31,-97.75,10,470.574993249802,1806.76216775938,3,1,"3-1"
"7675",30.4,-97.73,30.31,-97.74,18,699.949297766806,1806.76216775938,3,2,"3-2"
"7676",30.4,-97.73,30.31,-97.73,10,408.918282390972,1806.76216775938,3,2,"3-2"
"7677",30.4,-97.73,30.31,-97.72,10,861.591497185131,1806.76216775938,3,2,"3-2"
"7678",30.4,-97.73,30.32,-97.74,11,418.444446713271,1806.76216775938,3,2,"3-2"
"7679",30.4,-97.73,30.32,-97.71,27,1138.26585629055,1806.76216775938,3,2,"3-2"
"7680",30.4,-97.73,30.32,-97.7,13,924.438806698591,1806.76216775938,3,2,"3-2"
"7681",30.4,-97.73,30.32,-97.68,16,721.885045004578,1806.76216775938,3,3,"3-3"
"7682",30.4,-97.73,30.33,-97.74,13,497.110878256124,1806.76216775938,3,2,"3-2"
"7683",30.4,-97.73,30.33,-97.7,18,446.68360707661,1806.76216775938,3,2,"3-2"
"7684",30.4,-97.73,30.34,-97.72,19,667.562706453081,1806.76216775938,3,2,"3-2"
"7685",30.4,-97.73,30.34,-97.7,13,2029.45817608129,1806.76216775938,3,2,"3-2"
"7686",30.4,-97.73,30.35,-97.72,11,467.710292168845,1806.76216775938,3,2,"3-2"
"7687",30.4,-97.73,30.36,-97.75,19,770.576492044626,1806.76216775938,4,1,"4-1"
"7688",30.4,-97.73,30.36,-97.74,11,939.985512081703,1806.76216775938,4,2,"4-2"
"7689",30.4,-97.73,30.36,-97.73,18,305.084694853989,1806.76216775938,4,2,"4-2"
"7690",30.4,-97.73,30.36,-97.72,12,1071.74269349347,1806.76216775938,4,2,"4-2"
"7691",30.4,-97.73,30.37,-97.74,12,1200.04022504139,1806.76216775938,4,2,"4-2"
"7692",30.4,-97.73,30.37,-97.73,17,1084.55566953747,1806.76216775938,4,2,"4-2"
"7693",30.4,-97.73,30.37,-97.72,12,860.377373031838,1806.76216775938,4,2,"4-2"
"7694",30.4,-97.73,30.38,-97.74,50,3864.34038794812,1806.76216775938,4,2,"4-2"
"7695",30.4,-97.73,30.38,-97.73,13,1734.09919236111,1806.76216775938,4,2,"4-2"
"7696",30.4,-97.73,30.38,-97.65,11,3306.17348456692,1806.76216775938,4,3,"4-3"
"7697",30.4,-97.73,30.39,-97.76,38,3912.49263115502,1806.76216775938,4,1,"4-1"
"7698",30.4,-97.73,30.39,-97.75,69,1782.40005769966,1806.76216775938,4,1,"4-1"
"7699",30.4,-97.73,30.39,-97.74,86,797.198426196526,1806.76216775938,4,2,"4-2"
"7700",30.4,-97.73,30.39,-97.73,23,1197.58362354962,1806.76216775938,4,2,"4-2"
"7701",30.4,-97.73,30.4,-97.75,38,669.093509077833,1806.76216775938,4,1,"4-1"
"7702",30.4,-97.73,30.4,-97.74,29,1266.62533782072,1806.76216775938,4,2,"4-2"
"7703",30.4,-97.73,30.4,-97.73,175,1806.76216775938,1806.76216775938,4,2,"4-2"
"7704",30.4,-97.73,30.4,-97.72,126,897.765899104226,1806.76216775938,4,2,"4-2"
"7705",30.4,-97.73,30.4,-97.71,16,1198.50774196548,1806.76216775938,4,2,"4-2"
"7706",30.4,-97.73,30.4,-97.7,22,1019.57454496396,1806.76216775938,4,2,"4-2"
"7707",30.4,-97.73,30.4,-97.66,13,603.357839358518,1806.76216775938,4,3,"4-3"
"7708",30.4,-97.73,30.41,-97.75,27,1366.26081314282,1806.76216775938,4,1,"4-1"
"7709",30.4,-97.73,30.41,-97.73,15,3358.57259801245,1806.76216775938,4,2,"4-2"
"7710",30.4,-97.73,30.41,-97.72,36,1522.69918808607,1806.76216775938,4,2,"4-2"
"7711",30.4,-97.73,30.41,-97.71,40,1315.8391290834,1806.76216775938,4,2,"4-2"
"7712",30.4,-97.73,30.41,-97.7,23,516.088072873992,1806.76216775938,4,2,"4-2"
"7713",30.4,-97.73,30.41,-97.69,14,1022.57142448591,1806.76216775938,4,2,"4-2"
"7714",30.4,-97.73,30.41,-97.68,10,1211.09264617521,1806.76216775938,4,3,"4-3"
"7715",30.4,-97.73,30.42,-97.75,10,1443.25664364281,1806.76216775938,4,1,"4-1"
"7716",30.4,-97.73,30.42,-97.7,22,1686.52347417153,1806.76216775938,4,2,"4-2"
"7717",30.4,-97.73,30.42,-97.68,14,1286.88940675684,1806.76216775938,4,3,"4-3"
"7718",30.4,-97.73,30.43,-97.75,14,1945.20901828545,1806.76216775938,4,1,"4-1"
"7719",30.4,-97.73,30.43,-97.74,12,4279.95144980048,1806.76216775938,4,2,"4-2"
"7720",30.4,-97.73,30.43,-97.73,13,5522.75149886533,1806.76216775938,4,2,"4-2"
